PKUID,ID,ROW,COL,BORDER,ACTIVE,TOP,BOTTOM,THICKNESS,STRT,KX,KY,KZ,SS,SY,NT,NE,WETDRY
1204,0,88,4,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1205,0,88,5,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1206,0,88,6,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1207,0,88,7,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1208,0,88,8,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1209,0,88,9,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1210,0,88,10,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1211,0,88,11,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1212,0,88,12,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1213,0,88,13,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1214,0,88,14,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1215,0,88,15,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1216,0,88,16,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1217,0,88,17,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1218,0,88,18,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1219,0,88,19,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1220,0,88,20,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1221,0,88,21,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1222,0,88,22,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1223,0,88,23,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1224,0,88,24,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1225,0,88,25,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1226,0,88,26,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1227,0,88,27,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1228,0,88,28,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1229,0,88,29,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1230,0,88,30,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1231,0,88,31,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1232,0,88,32,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1233,0,88,33,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1234,0,88,34,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1235,0,88,35,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1236,0,88,36,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1237,0,88,37,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1238,0,88,38,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1239,0,88,39,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1240,0,88,40,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1241,0,88,41,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1242,0,88,42,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1243,0,88,43,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1244,0,88,44,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1245,0,88,45,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1246,0,88,46,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1247,0,88,47,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1248,0,88,48,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1249,0,88,49,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1250,0,88,50,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1251,0,88,51,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1252,0,88,52,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1253,0,88,53,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1254,0,88,54,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1255,0,88,55,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1256,0,88,56,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1257,0,88,57,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1258,0,88,58,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1259,0,88,59,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1260,0,88,60,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1261,0,88,61,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1262,0,88,62,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1263,0,88,63,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1264,0,88,64,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1265,0,88,65,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1266,0,88,66,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1267,0,88,67,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1268,0,88,68,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1269,0,88,69,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1270,0,88,70,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1271,0,88,71,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1272,0,88,72,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1273,0,88,73,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1274,0,88,74,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1275,0,88,75,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1276,0,88,76,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1277,0,88,77,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1278,0,88,78,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1279,0,88,79,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1280,0,88,80,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1281,0,88,81,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1282,0,88,82,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1283,0,88,83,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1284,0,88,84,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1285,0,88,85,0,1,0.0211,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1286,0,88,86,0,1,0.4024,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1287,0,88,87,0,1,1.3033,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1288,0,88,88,0,1,2.2028,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1289,0,88,89,0,1,3.1067,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1290,0,88,90,0,1,3.8417,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1291,0,88,91,0,1,4.3785,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1292,0,88,92,0,1,4.8451,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1293,0,88,93,0,1,5.2877,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1294,0,88,94,0,1,5.2906,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1295,0,88,95,0,1,6.819,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1296,0,88,96,0,1,9.4368,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1297,0,88,97,0,1,7.2303,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1298,0,88,98,0,1,5.6585,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1299,0,88,99,0,1,4.5963,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1300,0,88,100,1,1,4.6033,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1301,0,87,1,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1302,0,87,2,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1303,0,87,3,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1304,0,87,4,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1305,0,87,5,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1306,0,87,6,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1307,0,87,7,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1308,0,87,8,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1309,0,87,9,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1310,0,87,10,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1311,0,87,11,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1312,0,87,12,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1313,0,87,13,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1314,0,87,14,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1315,0,87,15,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1316,0,87,16,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1317,0,87,17,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1318,0,87,18,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1319,0,87,19,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1320,0,87,20,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1321,0,87,21,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1322,0,87,22,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1323,0,87,23,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1324,0,87,24,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1325,0,87,25,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1326,0,87,26,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1327,0,87,27,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1328,0,87,28,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1329,0,87,29,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1330,0,87,30,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1331,0,87,31,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1332,0,87,32,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1333,0,87,33,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1334,0,87,34,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1335,0,87,35,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1336,0,87,36,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1337,0,87,37,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1338,0,87,38,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1339,0,87,39,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1340,0,87,40,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1341,0,87,41,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1342,0,87,42,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1343,0,87,43,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1344,0,87,44,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1345,0,87,45,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1346,0,87,46,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1347,0,87,47,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1348,0,87,48,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1349,0,87,49,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1350,0,87,50,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1351,0,87,51,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1352,0,87,52,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1353,0,87,53,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1354,0,87,54,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1355,0,87,55,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1356,0,87,56,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1357,0,87,57,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1358,0,87,58,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1359,0,87,59,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1360,0,87,60,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1361,0,87,61,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1362,0,87,62,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1363,0,87,63,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1364,0,87,64,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1365,0,87,65,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1366,0,87,66,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1367,0,87,67,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1368,0,87,68,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1369,0,87,69,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1370,0,87,70,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1371,0,87,71,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1372,0,87,72,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1373,0,87,73,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1374,0,87,74,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1375,0,87,75,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1376,0,87,76,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1377,0,87,77,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1378,0,87,78,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1379,0,87,79,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1380,0,87,80,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1381,0,87,81,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1382,0,87,82,0,1,0.0004,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1383,0,87,83,0,1,0.016,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1384,0,87,84,0,1,0.2765,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1385,0,87,85,0,1,0.9527,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1386,0,87,86,0,1,1.9541,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1387,0,87,87,0,1,2.7961,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1388,0,87,88,0,1,3.3827,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1389,0,87,89,0,1,4.0182,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1390,0,87,90,0,1,4.494,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1391,0,87,91,0,1,4.9562,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1392,0,87,92,0,1,5.1776,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1393,0,87,93,0,1,4.9391,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1394,0,87,94,0,1,4.4512,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1395,0,87,95,0,1,4.334,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1396,0,87,96,0,1,4.8112,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1397,0,87,97,0,1,4.6047,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1398,0,87,98,0,1,3.8191,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1399,0,87,99,0,1,3.6177,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1400,0,87,100,1,1,3.9406,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1401,0,86,1,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1402,0,86,2,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1403,0,86,3,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1404,0,86,4,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1405,0,86,5,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1406,0,86,6,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1407,0,86,7,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1408,0,86,8,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1409,0,86,9,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1410,0,86,10,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1411,0,86,11,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1412,0,86,12,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1413,0,86,13,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1414,0,86,14,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1415,0,86,15,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1416,0,86,16,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1417,0,86,17,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1418,0,86,18,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1419,0,86,19,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1420,0,86,20,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1421,0,86,21,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1422,0,86,22,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1423,0,86,23,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1424,0,86,24,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1425,0,86,25,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1426,0,86,26,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1427,0,86,27,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1428,0,86,28,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1429,0,86,29,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1430,0,86,30,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1431,0,86,31,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1432,0,86,32,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1433,0,86,33,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1434,0,86,34,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1435,0,86,35,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1436,0,86,36,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1437,0,86,37,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1438,0,86,38,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1439,0,86,39,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1440,0,86,40,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1441,0,86,41,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1442,0,86,42,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1443,0,86,43,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1444,0,86,44,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1445,0,86,45,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1446,0,86,46,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1447,0,86,47,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1448,0,86,48,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1449,0,86,49,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1450,0,86,50,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1451,0,86,51,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1452,0,86,52,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1453,0,86,53,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1454,0,86,54,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1455,0,86,55,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1456,0,86,56,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1457,0,86,57,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1458,0,86,58,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1459,0,86,59,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1460,0,86,60,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1461,0,86,61,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1462,0,86,62,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1463,0,86,63,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1464,0,86,64,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1465,0,86,65,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1466,0,86,66,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1467,0,86,67,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
1468,0,86,68,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
